userid;bookid
121785.0;420484,431266,447723,458688
121786.0;418337
121799.0;432256
121801.0;438933
121806.0;400529
121860.0;495570
121870.0;415469
121898.0;438933,439155,416678,440047
121900.0;510097
121907.0;502621
121915.0;497538,473737
121916.0;416678
121924.0;413523,432492
121947.0;418980
121961.0;480674,402621
121969.0;443827,443827
121971.0;430197
121973.0;492330
121985.0;509459
121991.0;411557
121996.0;403819,419107
122016.0;429158
122017.0;468954
122018.0;450725,439737,439737,419572
122032.0;399039
122040.0;429528
122049.0;420807
122050.0;425840,403214,482205,442311,481495
122051.0;468175
122052.0;492826,494892
122062.0;438933,439155,416678,445127,439858,440040
122103.0;507680,448691
122114.0;417003
122128.0;400280
122130.0;457605
122132.0;442783
122134.0;466219
122136.0;407257
122137.0;482853
122139.0;510157
122140.0;502280
122150.0;507938
122158.0;409767
122178.0;422558,491157,498524
122183.0;461620
122195.0;461622
122197.0;439155
122202.0;469502
122204.0;408848
122219.0;467769
122224.0;468524,460119
122229.0;442819
122231.0;454015
122235.0;443041
122255.0;426355
122258.0;442682
122280.0;416678
122311.0;446471
122318.0;479492
122334.0;421473
122338.0;453730
122350.0;481064
122372.0;442756,442757
122375.0;504540
122384.0;438933,439155,416679
122408.0;415337
122416.0;410395
122425.0;407761,439784,454772
122430.0;469733
122444.0;442260
122457.0;443678
122480.0;434227
122511.0;441104,441104
122515.0;492826
122532.0;438933,440040
122541.0;495233
122552.0;420296,420296
122558.0;477899
122576.0;435505
122592.0;476091
122609.0;500183
122658.0;442327
122674.0;439658
122681.0;471542
122692.0;460430
122721.0;410194
122722.0;437755
122785.0;429246
122828.0;447033
122829.0;452624,422000
122837.0;438933,439155,416678,445127,439858,440040
122845.0;507566
122852.0;481690
122884.0;484398,438666
122902.0;401695,401695,442804,442804
122920.0;410741,409023
122923.0;415739
122954.0;484123
122964.0;434360
122984.0;460644
123002.0;504035
123004.0;417879
123010.0;434552
123043.0;409856,413769
123047.0;423932,450345,465148
123055.0;458429,466912,467689
123058.0;459195
123071.0;438933,438933,438933,438933,438933,438933,439155,439155,439155,439155,439155,439155,416679,416679,416679,416679,416679,416679,416678,416678,416678,416678,416678,416678
123084.0;482675
123089.0;410194,468085,468524
123137.0;505056
123180.0;488713,488713
123213.0;423149,423149
123235.0;429051
123243.0;440078
123246.0;479699
123253.0;424915
123257.0;403781
123274.0;406661
123280.0;445127,445127
123298.0;494900,412002
123307.0;430774
123360.0;491574
123389.0;461014,443699
123392.0;495640
123397.0;438933,438933,438933,438933,438933,438933,438933,439155,439155,439155,439155,439155,439155,439155,416679,416679,416679,416679,416679,416679,416679,416678,416678,416678,416678,416678,416678,416678,453313,503902
123399.0;439155
123404.0;419689
123407.0;434740
123426.0;415269
123439.0;401363
123441.0;461044
123446.0;443125,443127,439829
123449.0;461133,455817,455817
123483.0;422689
123484.0;438933,439155,416678,445127,439858,440040,509596
123488.0;428915
123498.0;482065,482065
123504.0;439756,442897,442898,439755,438952,438955,442671,442672,439829,443135,443134
123510.0;457378
123517.0;442897,442898
123521.0;428941
123529.0;418327
123570.0;404788
123572.0;418168
123593.0;492914
123596.0;402829
123598.0;417785
123622.0;438933,439155,416679,416678
123630.0;423511
123637.0;438933,438933,439155,439155,416678,416678,440047,440047
123639.0;406845,439740
123660.0;442682,442683,442681,442756,439000,439874,439874
123742.0;438466,494892
123743.0;476595
123747.0;462978
123748.0;413488
123756.0;438933,439155,439155
123759.0;438933,439155,416679,416678
123763.0;431198,407702
123768.0;428774,504012,458688,445363,484853,458682
123770.0;440078
123779.0;483463
123783.0;400529,508914
123798.0;439155,439155,416677
123804.0;438933
123805.0;418736
123807.0;489520,476069
123811.0;460096
123832.0;414000,400280
123838.0;485600
123860.0;442972,503487
123865.0;421116
123871.0;483970
123879.0;438933,438933,439155,439155,416679,416679,416678,416678
123884.0;434227,477162
123888.0;452760
123929.0;423153
123931.0;510275
123943.0;435341,409076
123958.0;509683
123977.0;438813
123981.0;447137,439760,469716,469709
123983.0;475043
123989.0;479351
123990.0;422854
124028.0;477914
124040.0;408262,408262
124064.0;442757,443028
124070.0;421005
124073.0;442898
124094.0;457327,439471,439296,439277,437905
124106.0;447137,447139,447138
124118.0;434336
124127.0;442905,442907,442908
124129.0;510222,510222,510222
124131.0;438933
124132.0;482761
124139.0;504022
124148.0;418327
124174.0;491549
124177.0;416677,440047
124186.0;443827
124206.0;438933,439155,416679,416678,498639
124215.0;411992
124280.0;470409,402074
124284.0;436300
124285.0;417745
124325.0;460495
124335.0;412177
124359.0;468235
124379.0;466765,426623
124380.0;420092,411547,410586,424735
124397.0;419624
124401.0;455825,455825,503025,503025
124413.0;449350,443887
124416.0;431360
124417.0;420398
124426.0;442768,439110,439110,408016
124438.0;416404
124443.0;497538
124454.0;481053
124469.0;453313
124485.0;424075,442405
124495.0;417879,431120
124502.0;426013,405006,420346
124506.0;441422,441422
124527.0;455735
124530.0;423874,415407
124534.0;407718
124535.0;443170,408899,439831
124539.0;505791
124540.0;508402
124547.0;468115,461107
124559.0;429479
124571.0;478183
124591.0;405761
124609.0;470455
124613.0;411686,411686
124621.0;472871,472871
124631.0;458137
124636.0;504035
124637.0;472265,473216,479492
124643.0;430937
124663.0;439982,439987
124665.0;473813
124718.0;442756,442892
124727.0;442797,456864
124737.0;416678
124782.0;415137
124810.0;442683
124824.0;432789
124829.0;441594,441594
124830.0;505204
124837.0;465194
124842.0;443135
124852.0;453587
124863.0;439155,416678
124866.0;450056
124873.0;443559
124880.0;468040
124881.0;435173
124885.0;439155
124901.0;448755
124907.0;419075
124935.0;491574,474893
124960.0;486960
124963.0;494712
124990.0;439836
125003.0;439826,408861
125016.0;433823,442695,488051,439008,439009
125025.0;439825
125058.0;438933,440040,475068
125089.0;425796
125106.0;404101
125108.0;450778,490890
125117.0;419149
125118.0;438015,458632
125126.0;460644
125132.0;408711
125134.0;472938
125135.0;438466
125158.0;420219
125176.0;443173,439831
125179.0;425720
125194.0;419085,458728
125198.0;438933,438933,438933,438933,439155,439155,439155,439155,416678,416678,416678,416678,440047,440047,440047,440047
125210.0;431683,431683
125211.0;455337
125225.0;454111
125233.0;414215
125257.0;412251,413396
125266.0;438933,439155,416677,440047,445127
125270.0;404834
125273.0;438933,439155,416679,416678
125277.0;401964
125315.0;459011
125326.0;429398
125328.0;407378
125329.0;494748
125341.0;438933
125347.0;411087
125350.0;439756,439756
125363.0;504035
125393.0;428941
125394.0;418168,418168
125405.0;409704
125411.0;405798
125412.0;457339
125416.0;438480
125421.0;430003,472914,472892,429993,429993,442656
125428.0;439155
125434.0;437107
125451.0;438933,438933,438933,438933,438933,438933,438933,438933,438933,438933,439155,439155,439155,439155,439155,439155,439155,439155,439155,439155,416678,416678,416678,416678,416678,416678,416678,416678,416678,416678,440047,440047,440047,440047,440047,440047,440047,440047,440047,440047
125473.0;439155
125479.0;423517,423517
125525.0;400280,402074,510837,444389
125559.0;449452,410098
125566.0;432256
125569.0;448959,476137,476149,489529,476019
125577.0;411073
125578.0;466393,466393
125581.0;447139
125597.0;497529
125600.0;444266
125602.0;442582
125617.0;436897,488391
125628.0;418606,418602,418627
125637.0;411467
125649.0;438933,439155,440047,445127,439832,439832,443173,443173,443171
125690.0;477147
125701.0;419979
125704.0;448755
125705.0;438933,445127,492956,492956,492956
125706.0;438933,439155,416679,416678,440009,442831,442832,442830
125717.0;419587
125741.0;438933,438933,438933,438933,438933,439155,439155,439155,439155,439155,416679,416679,416679,416679,416679,416678,416678,416678,416678,416678
125752.0;407678
125756.0;442695,442695,439008,442142,442142
125769.0;410724
125783.0;502867
125784.0;474312
125792.0;416678
125796.0;443127
125803.0;456800
125828.0;483059
125829.0;496841
125842.0;405775,405711
125843.0;453870
125868.0;480804,480804
125903.0;399065
125917.0;412737
125928.0;438933,439155,416678,445127,439858,440040
125950.0;430816
125952.0;460453
125955.0;483084
125970.0;463007,463007
125994.0;501510
126004.0;447139,407617
126005.0;460362
126015.0;438933,439155,416679,416678
126053.0;442947
126056.0;438933,416678,455589,455602
126061.0;438933,439155,416678,440047
126076.0;405244
126081.0;438933,439155,416677,416679
126093.0;427792
126095.0;414718
126100.0;399617
126103.0;448327
126106.0;439314
126110.0;475157
126123.0;439155
126138.0;453552
126184.0;439155,416678
126191.0;406911
126214.0;458137
126237.0;478480,425683,481566
126257.0;507563
126273.0;438933,439155
126275.0;438933,438933,439155,439155,440047,440047,445127,445127,442905,442908
126277.0;438933,439858
126295.0;461450,399661
126298.0;443130,486461
126311.0;449078,425683
126351.0;409220,409138
126358.0;482675,508914
126372.0;449078
126373.0;403723
126385.0;406877,445077,413694
126400.0;480607
126419.0;413369
126421.0;410604
126431.0;445675
126447.0;438933,439155,416678,445127,439858,437217,437191,437171,437179,440040,437187
126461.0;503262
126462.0;438933,439155,416679,416678
126481.0;417879,417879,480768,480768
126484.0;477302
126490.0;501722
126497.0;501698
126528.0;439760,439761,442907,407087
126531.0;502636,499981,499989
126537.0;407231
126544.0;484245
126553.0;441077
126562.0;455735
126574.0;426131,426131
126591.0;429145,429145
126596.0;399097,399097
126631.0;438933,438933,438933,416677,416677,416677,430807
126633.0;506885
126676.0;404788
126692.0;439155,439155,439155,416677,416677,416677
126708.0;473713
126711.0;439601
126716.0;404040
126718.0;467769
126733.0;439733,442837
126743.0;459507,459507,431599,431599,403792,403792
126766.0;415810
126774.0;411730
126785.0;426066
126788.0;433009,502529
126800.0;407494
126811.0;462993
126826.0;428087,497260
126845.0;439645
126871.0;438933
126878.0;438933
126886.0;457727
126917.0;440893
126918.0;492289
126921.0;435746,431506,450960
126934.0;407516
126946.0;458183,446995
126963.0;439155,416677
126975.0;455735,418155
126976.0;506447,449254,449248,454237,430905
126986.0;504450
127028.0;442683,439877,439874,406902
127039.0;417130
127054.0;442784
127056.0;491089
127063.0;432322,421828
127068.0;504035,504035
127073.0;419085
127087.0;416675
127099.0;443103
127102.0;412029
127117.0;413522
127141.0;402161
127189.0;475043,481064,446520
127205.0;439829,443135
127213.0;437433
127225.0;463855
127227.0;427867
127232.0;408889
127263.0;404676
127270.0;430690
127273.0;472765
127285.0;494974
127286.0;416678
127294.0;476389
127307.0;438933,416677,440047,492730
127312.0;439009
127332.0;441624
127340.0;467769,403712,504184,413255
127345.0;420455
127347.0;438933,439155,416679,416678
127368.0;442100
127374.0;482529,455411,437135,454434,437144,457933,437174,437156,504681,446320
127375.0;492597
127383.0;428139
127387.0;415828
127396.0;501510
127397.0;495629,473442
127417.0;400529,443595,443595,443595,416460,416460,416460,416460,440999,441000,440998
127418.0;409843
127419.0;469927
127421.0;430807,439139,442784,439138,500951
127436.0;495219
127443.0;417879
127462.0;507797
127472.0;420871
127473.0;419149,399121,488081
127486.0;467225
127496.0;439836
127510.0;421468
127519.0;438933,438933,416679,416679,445127,445127,440017,440017,440017,439835
127533.0;430746
127537.0;429534
127543.0;420578
127554.0;481736,481736
127558.0;417745,417745,436604,465883
127565.0;402948
127572.0;477772
127575.0;442682,442683,442681,439000
127576.0;447606,483224
127577.0;407617,425664
127586.0;443102,442772
127609.0;449890
127619.0;439149
127620.0;501593,501593,477126
127624.0;430807,442784,439138,442783
127642.0;406946
127646.0;484260
127661.0;400246,430047,430047
127664.0;471557
127721.0;401099
127733.0;439119
127744.0;442672
127745.0;447927,447927
127754.0;405444
127757.0;438933,439155,416678,445127,439858,440040
127784.0;422849
127785.0;483596,483596
127789.0;433506,433506
127796.0;406987,446058
127856.0;432256
127869.0;483373
127900.0;464162
127950.0;464673
127953.0;400118,422393
127956.0;485026
127957.0;456849,456857,458391,458381
127991.0;501781,501781,501781,452687
127994.0;408016
128009.0;439138
128028.0;454669,435007
128036.0;419181
128061.0;402357
128077.0;400069
128093.0;444340
128098.0;408110
128109.0;501807,423934
128111.0;504241,504241
128114.0;433823,433823,488051,488051,433833,433833,418128,418128,471412,416578,408352,430496
128120.0;438933,438933,438933,439155,439155,439155,416679,416679,416679,416678,416678,416678,410194
128133.0;412054
128146.0;423813
128159.0;461143
128164.0;411860,405775,405711
128182.0;443127
128187.0;440063,440064,427321
128189.0;425959
128193.0;438933
128213.0;443152,443151
128222.0;437562
128232.0;412607,442891,406529,464577,445454
128233.0;510878
128234.0;438933,438933,438933,438933,438933,438933,438933,438933,439155,439155,439155,439155,439155,439155,439155,439155,416679,416679,416679,416679,416679,416679,416679,416679,416678,416678,416678,416678,416678,416678,416678,416678
128238.0;501698
128285.0;427374,425051
128292.0;440948
128328.0;422698
128348.0;439761
128356.0;456949,445256
128359.0;441041
128368.0;450636
128380.0;400246,400246
128394.0;444340
128402.0;419135
128423.0;417745
128427.0;495454
128435.0;442783,450631
128438.0;472265,472265,442324
128440.0;427428
128471.0;402071,402071
128479.0;418343
128494.0;440816
128514.0;491484
128527.0;439841,443261,439840,416672,437755
128559.0;450631
128576.0;472801
128577.0;501593
128591.0;418128,416348
128598.0;476759,476759,476767,476767,439981,439983,439984
128603.0;405745
128604.0;450011,450011
128651.0;400071
128662.0;438933
128668.0;438933,438933,439155,416678,416678,445127
128675.0;416679
128686.0;438933,416677
128688.0;509930
128722.0;439110
128729.0;400456
128739.0;413116,441288
128746.0;484974,503302
128748.0;433136
128759.0;438949
128762.0;418837
128766.0;459525
128773.0;426355
128801.0;427699
128815.0;461447,431256,494542
128819.0;442465
128829.0;400463
128834.0;407352
128861.0;442838,439733,411860
128866.0;411073,452624,488269
128881.0;438933,439155,416677
128916.0;452276
128918.0;495166
128959.0;438933,438933,438933,438933,439155,440047,440047,440047,445127,445127,445127,439858,439858
128965.0;416678,442905,442905,447138,447138,440356,440356
128969.0;467646
128980.0;452527,452527,503033,474614
128985.0;478972,446455,443829
128987.0;420562
128994.0;426840
129006.0;457872,409598
129015.0;426844
129018.0;488051,418128
129022.0;438933
129032.0;415855
129067.0;430774
129072.0;402270,402270
129086.0;438933,439155,416679,416678
129089.0;417745,471557,471557
129091.0;483120,424706
129093.0;439836
129123.0;453873
129134.0;486710
129144.0;471275
129161.0;458525
129162.0;431194,486869,504192
129178.0;444340
129182.0;402475
129196.0;417513
129204.0;471557,431198
129217.0;442894
129226.0;483575
129230.0;403019
129262.0;442905
129263.0;422914
129266.0;425040,467937
129269.0;456986
129274.0;399966,486085
129322.0;480476,434368
129323.0;451582,495556
129325.0;434471
129332.0;405775,405711
129336.0;415148
129366.0;490203,457173
129374.0;443102
129431.0;454175
129437.0;494406
129442.0;438933,438933,438933,438933,439155,439155,439155,439155,416679,416679,416679,416679,416678,416678,416678,416678
129453.0;461035
129454.0;507334
129466.0;471557,414223
129469.0;442771,442772
129474.0;500906
129498.0;500149
129501.0;434454,439011
129511.0;442784
129518.0;412676,399864
